,image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed
425,https://img.pokemondb.net/sprites/sword-shield/icon/anorith.png,0347,Anorith,Rock,Bug,355,45,95,50,40,50,75
426,https://img.pokemondb.net/sprites/sword-shield/icon/armaldo.png,0348,Armaldo,Rock,Bug,495,75,125,100,70,80,45
427,https://img.pokemondb.net/sprites/sword-shield/icon/feebas.png,0349,Feebas,Water,,200,20,15,20,10,55,80
428,https://img.pokemondb.net/sprites/sword-shield/icon/milotic.png,0350,Milotic,Water,,540,95,60,79,100,125,81
429,https://img.pokemondb.net/sprites/sword-shield/icon/castform.png,0351,Castform,Normal,,420,70,70,70,70,70,70
430,https://img.pokemondb.net/sprites/sword-shield/icon/castform-sunny.png,0351,Castform Sunny Form,Fire,,420,70,70,70,70,70,70
431,https://img.pokemondb.net/sprites/sword-shield/icon/castform-rainy.png,0351,Castform Rainy Form,Water,,420,70,70,70,70,70,70
432,https://img.pokemondb.net/sprites/sword-shield/icon/castform-snowy.png,0351,Castform Snowy Form,Ice,,420,70,70,70,70,70,70
433,https://img.pokemondb.net/sprites/sword-shield/icon/kecleon.png,0352,Kecleon,Normal,,440,60,90,70,60,120,40
434,https://img.pokemondb.net/sprites/sword-shield/icon/shuppet.png,0353,Shuppet,Ghost,,295,44,75,35,63,33,45
435,https://img.pokemondb.net/sprites/sword-shield/icon/banette.png,0354,Banette,Ghost,,455,64,115,65,83,63,65
436,https://img.pokemondb.net/sprites/sword-shield/icon/banette-mega.png,0354,Banette Mega Banette,Ghost,,555,64,165,75,93,83,75
437,https://img.pokemondb.net/sprites/sword-shield/icon/duskull.png,0355,Duskull,Ghost,,295,20,40,90,30,90,25
438,https://img.pokemondb.net/sprites/sword-shield/icon/dusclops.png,0356,Dusclops,Ghost,,455,40,70,130,60,130,25
439,https://img.pokemondb.net/sprites/sword-shield/icon/tropius.png,0357,Tropius,Grass,Flying,460,99,68,83,72,87,51
440,https://img.pokemondb.net/sprites/sword-shield/icon/chimecho.png,0358,Chimecho,Psychic,,455,75,50,80,95,90,65
441,https://img.pokemondb.net/sprites/sword-shield/icon/absol.png,0359,Absol,Dark,,465,65,130,60,75,60,75
442,https://img.pokemondb.net/sprites/sword-shield/icon/absol-mega.png,0359,Absol Mega Absol,Dark,,565,65,150,60,115,60,115
443,https://img.pokemondb.net/sprites/sword-shield/icon/wynaut.png,0360,Wynaut,Psychic,,260,95,23,48,23,48,23
444,https://img.pokemondb.net/sprites/sword-shield/icon/snorunt.png,0361,Snorunt,Ice,,300,50,50,50,50,50,50
445,https://img.pokemondb.net/sprites/sword-shield/icon/glalie.png,0362,Glalie,Ice,,480,80,80,80,80,80,80
446,https://img.pokemondb.net/sprites/sword-shield/icon/glalie-mega.png,0362,Glalie Mega Glalie,Ice,,580,80,120,80,120,80,100
447,https://img.pokemondb.net/sprites/sword-shield/icon/spheal.png,0363,Spheal,Ice,Water,290,70,40,50,55,50,25
448,https://img.pokemondb.net/sprites/sword-shield/icon/sealeo.png,0364,Sealeo,Ice,Water,410,90,60,70,75,70,45
449,https://img.pokemondb.net/sprites/sword-shield/icon/walrein.png,0365,Walrein,Ice,Water,530,110,80,90,95,90,65
450,https://img.pokemondb.net/sprites/sword-shield/icon/clamperl.png,0366,Clamperl,Water,,345,35,64,85,74,55,32
451,https://img.pokemondb.net/sprites/sword-shield/icon/huntail.png,0367,Huntail,Water,,485,55,104,105,94,75,52
452,https://img.pokemondb.net/sprites/sword-shield/icon/gorebyss.png,0368,Gorebyss,Water,,485,55,84,105,114,75,52
453,https://img.pokemondb.net/sprites/sword-shield/icon/relicanth.png,0369,Relicanth,Water,Rock,485,100,90,130,45,65,55
454,https://img.pokemondb.net/sprites/sword-shield/icon/luvdisc.png,0370,Luvdisc,Water,,330,43,30,55,40,65,97
455,https://img.pokemondb.net/sprites/sword-shield/icon/bagon.png,0371,Bagon,Dragon,,300,45,75,60,40,30,50
456,https://img.pokemondb.net/sprites/sword-shield/icon/shelgon.png,0372,Shelgon,Dragon,,420,65,95,100,60,50,50
457,https://img.pokemondb.net/sprites/sword-shield/icon/salamence.png,0373,Salamence,Dragon,Flying,600,95,135,80,110,80,100
458,https://img.pokemondb.net/sprites/sword-shield/icon/salamence-mega.png,0373,Salamence Mega Salamence,Dragon,Flying,700,95,145,130,120,90,120
459,https://img.pokemondb.net/sprites/sword-shield/icon/beldum.png,0374,Beldum,Steel,Psychic,300,40,55,80,35,60,30
460,https://img.pokemondb.net/sprites/sword-shield/icon/metang.png,0375,Metang,Steel,Psychic,420,60,75,100,55,80,50
461,https://img.pokemondb.net/sprites/sword-shield/icon/metagross.png,0376,Metagross,Steel,Psychic,600,80,135,130,95,90,70
462,https://img.pokemondb.net/sprites/sword-shield/icon/metagross-mega.png,0376,Metagross Mega Metagross,Steel,Psychic,700,80,145,150,105,110,110
463,https://img.pokemondb.net/sprites/sword-shield/icon/regirock.png,0377,Regirock,Rock,,580,80,100,200,50,100,50
464,https://img.pokemondb.net/sprites/sword-shield/icon/regice.png,0378,Regice,Ice,,580,80,50,100,100,200,50
465,https://img.pokemondb.net/sprites/sword-shield/icon/registeel.png,0379,Registeel,Steel,,580,80,75,150,75,150,50
466,https://img.pokemondb.net/sprites/sword-shield/icon/latias.png,0380,Latias,Dragon,Psychic,600,80,80,90,110,130,110
467,https://img.pokemondb.net/sprites/sword-shield/icon/latias-mega.png,0380,Latias Mega Latias,Dragon,Psychic,700,80,100,120,140,150,110
468,https://img.pokemondb.net/sprites/sword-shield/icon/latios.png,0381,Latios,Dragon,Psychic,600,80,90,80,130,110,110
469,https://img.pokemondb.net/sprites/sword-shield/icon/latios-mega.png,0381,Latios Mega Latios,Dragon,Psychic,700,80,130,100,160,120,110
470,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre.png,0382,Kyogre,Water,,670,100,100,90,150,140,90
471,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre-primal.png,0382,Kyogre Primal Kyogre,Water,,770,100,150,90,180,160,90
472,https://img.pokemondb.net/sprites/sword-shield/icon/groudon.png,0383,Groudon,Ground,,670,100,150,140,100,90,90
473,https://img.pokemondb.net/sprites/sword-shield/icon/groudon-primal.png,0383,Groudon Primal Groudon,Ground,Fire,770,100,180,160,150,90,90
474,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza.png,0384,Rayquaza,Dragon,Flying,680,105,150,90,150,90,95
475,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza-mega.png,0384,Rayquaza Mega Rayquaza,Dragon,Flying,780,105,180,100,180,100,115
476,https://img.pokemondb.net/sprites/sword-shield/icon/jirachi.png,0385,Jirachi,Steel,Psychic,600,100,100,100,100,100,100
477,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,0386,Deoxys Normal Forme,Psychic,,600,50,150,50,150,50,150
478,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,0386,Deoxys Attack Forme,Psychic,,600,50,180,20,180,20,150
479,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,0386,Deoxys Defense Forme,Psychic,,600,50,70,160,70,160,90
480,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,0386,Deoxys Speed Forme,Psychic,,600,50,95,90,95,90,180
481,https://img.pokemondb.net/sprites/sword-shield/icon/turtwig.png,0387,Turtwig,Grass,,318,55,68,64,45,55,31
482,https://img.pokemondb.net/sprites/sword-shield/icon/grotle.png,0388,Grotle,Grass,,405,75,89,85,55,65,36
483,https://img.pokemondb.net/sprites/sword-shield/icon/torterra.png,0389,Torterra,Grass,Ground,525,95,109,105,75,85,56
484,https://img.pokemondb.net/sprites/sword-shield/icon/chimchar.png,0390,Chimchar,Fire,,309,44,58,44,58,44,61
485,https://img.pokemondb.net/sprites/sword-shield/icon/monferno.png,0391,Monferno,Fire,Fighting,405,64,78,52,78,52,81
486,https://img.pokemondb.net/sprites/sword-shield/icon/infernape.png,0392,Infernape,Fire,Fighting,534,76,104,71,104,71,108
487,https://img.pokemondb.net/sprites/sword-shield/icon/piplup.png,0393,Piplup,Water,,314,53,51,53,61,56,40
488,https://img.pokemondb.net/sprites/sword-shield/icon/prinplup.png,0394,Prinplup,Water,,405,64,66,68,81,76,50
489,https://img.pokemondb.net/sprites/sword-shield/icon/empoleon.png,0395,Empoleon,Water,Steel,530,84,86,88,111,101,60
490,https://img.pokemondb.net/sprites/sword-shield/icon/starly.png,0396,Starly,Normal,Flying,245,40,55,30,30,30,60
491,https://img.pokemondb.net/sprites/sword-shield/icon/staravia.png,0397,Staravia,Normal,Flying,340,55,75,50,40,40,80
492,https://img.pokemondb.net/sprites/sword-shield/icon/staraptor.png,0398,Staraptor,Normal,Flying,485,85,120,70,50,60,100
493,https://img.pokemondb.net/sprites/sword-shield/icon/bidoof.png,0399,Bidoof,Normal,,250,59,45,40,35,40,31
494,https://img.pokemondb.net/sprites/sword-shield/icon/bibarel.png,0400,Bibarel,Normal,Water,410,79,85,60,55,60,71
495,https://img.pokemondb.net/sprites/sword-shield/icon/kricketot.png,0401,Kricketot,Bug,,194,37,25,41,25,41,25
496,https://img.pokemondb.net/sprites/sword-shield/icon/kricketune.png,0402,Kricketune,Bug,,384,77,85,51,55,51,65
497,https://img.pokemondb.net/sprites/sword-shield/icon/shinx.png,0403,Shinx,Electric,,263,45,65,34,40,34,45
498,https://img.pokemondb.net/sprites/sword-shield/icon/luxio.png,0404,Luxio,Electric,,363,60,85,49,60,49,60
499,https://img.pokemondb.net/sprites/sword-shield/icon/luxray.png,0405,Luxray,Electric,,523,80,120,79,95,79,70
500,https://img.pokemondb.net/sprites/sword-shield/icon/budew.png,0406,Budew,Grass,Poison,280,40,30,35,50,70,55
501,https://img.pokemondb.net/sprites/sword-shield/icon/roserade.png,0407,Roserade,Grass,Poison,515,60,70,65,125,105,90
502,https://img.pokemondb.net/sprites/sword-shield/icon/cranidos.png,0408,Cranidos,Rock,,350,67,125,40,30,30,58
503,https://img.pokemondb.net/sprites/sword-shield/icon/rampardos.png,0409,Rampardos,Rock,,495,97,165,60,65,50,58
504,https://img.pokemondb.net/sprites/sword-shield/icon/shieldon.png,0410,Shieldon,Rock,Steel,350,30,42,118,42,88,30
505,https://img.pokemondb.net/sprites/sword-shield/icon/bastiodon.png,0411,Bastiodon,Rock,Steel,495,60,52,168,47,138,30
506,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png,0412,Burmy Plant Cloak,Bug,,224,40,29,45,29,45,36
507,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png,0412,Burmy Sandy Cloak,Bug,,224,40,29,45,29,45,36
508,https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png,0412,Burmy Trash Cloak,Bug,,224,40,29,45,29,45,36
509,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png,0413,Wormadam Plant Cloak,Bug,Grass,424,60,59,85,79,105,36
510,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png,0413,Wormadam Sandy Cloak,Bug,Ground,424,60,79,105,59,85,36
511,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png,0413,Wormadam Trash Cloak,Bug,Steel,424,60,69,95,69,95,36
512,https://img.pokemondb.net/sprites/sword-shield/icon/mothim.png,0414,Mothim,Bug,Flying,424,70,94,50,94,50,66
513,https://img.pokemondb.net/sprites/sword-shield/icon/combee.png,0415,Combee,Bug,Flying,244,30,30,42,30,42,70
514,https://img.pokemondb.net/sprites/sword-shield/icon/vespiquen.png,0416,Vespiquen,Bug,Flying,474,70,80,102,80,102,40
515,https://img.pokemondb.net/sprites/sword-shield/icon/pachirisu.png,0417,Pachirisu,Electric,,405,60,45,70,45,90,95
516,https://img.pokemondb.net/sprites/sword-shield/icon/buizel.png,0418,Buizel,Water,,330,55,65,35,60,30,85
517,https://img.pokemondb.net/sprites/sword-shield/icon/floatzel.png,0419,Floatzel,Water,,495,85,105,55,85,50,115
518,https://img.pokemondb.net/sprites/sword-shield/icon/cherubi.png,0420,Cherubi,Grass,,275,45,35,45,62,53,35
519,https://img.pokemondb.net/sprites/sword-shield/icon/cherrim.png,0421,Cherrim,Grass,,450,70,60,70,87,78,85
520,https://img.pokemondb.net/sprites/sword-shield/icon/shellos.png,0422,Shellos,Water,,325,76,48,48,57,62,34
521,https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon.png,0423,Gastrodon,Water,Ground,475,111,83,68,92,82,39
522,https://img.pokemondb.net/sprites/sword-shield/icon/ambipom.png,0424,Ambipom,Normal,,482,75,100,66,60,66,115
523,https://img.pokemondb.net/sprites/sword-shield/icon/drifloon.png,0425,Drifloon,Ghost,Flying,348,90,50,34,60,44,70
524,https://img.pokemondb.net/sprites/sword-shield/icon/drifblim.png,0426,Drifblim,Ghost,Flying,498,150,80,44,90,54,80
525,https://img.pokemondb.net/sprites/sword-shield/icon/buneary.png,0427,Buneary,Normal,,350,55,66,44,44,56,85
526,https://img.pokemondb.net/sprites/sword-shield/icon/lopunny.png,0428,Lopunny,Normal,,480,65,76,84,54,96,105
527,https://img.pokemondb.net/sprites/sword-shield/icon/lopunny-mega.png,0428,Lopunny Mega Lopunny,Normal,Fighting,580,65,136,94,54,96,135
528,https://img.pokemondb.net/sprites/sword-shield/icon/mismagius.png,0429,Mismagius,Ghost,,495,60,60,60,105,105,105
529,https://img.pokemondb.net/sprites/sword-shield/icon/honchkrow.png,0430,Honchkrow,Dark,Flying,505,100,125,52,105,52,71
530,https://img.pokemondb.net/sprites/sword-shield/icon/glameow.png,0431,Glameow,Normal,,310,49,55,42,42,37,85
531,https://img.pokemondb.net/sprites/sword-shield/icon/purugly.png,0432,Purugly,Normal,,452,71,82,64,64,59,112
532,https://img.pokemondb.net/sprites/sword-shield/icon/chingling.png,0433,Chingling,Psychic,,285,45,30,50,65,50,45
533,https://img.pokemondb.net/sprites/sword-shield/icon/stunky.png,0434,Stunky,Poison,Dark,329,63,63,47,41,41,74
534,https://img.pokemondb.net/sprites/sword-shield/icon/skuntank.png,0435,Skuntank,Poison,Dark,479,103,93,67,71,61,84
535,https://img.pokemondb.net/sprites/sword-shield/icon/bronzor.png,0436,Bronzor,Steel,Psychic,300,57,24,86,24,86,23
536,https://img.pokemondb.net/sprites/sword-shield/icon/bronzong.png,0437,Bronzong,Steel,Psychic,500,67,89,116,79,116,33
537,https://img.pokemondb.net/sprites/sword-shield/icon/bonsly.png,0438,Bonsly,Rock,,290,50,80,95,10,45,10
538,https://img.pokemondb.net/sprites/sword-shield/icon/mime-jr.png,0439,Mime Jr.,Psychic,Fairy,310,20,25,45,70,90,60
539,https://img.pokemondb.net/sprites/sword-shield/icon/happiny.png,0440,Happiny,Normal,,220,100,5,5,15,65,30
540,https://img.pokemondb.net/sprites/sword-shield/icon/chatot.png,0441,Chatot,Normal,Flying,411,76,65,45,92,42,91
541,https://img.pokemondb.net/sprites/sword-shield/icon/spiritomb.png,0442,Spiritomb,Ghost,Dark,485,50,92,108,92,108,35
542,https://img.pokemondb.net/sprites/sword-shield/icon/gible.png,0443,Gible,Dragon,Ground,300,58,70,45,40,45,42
543,https://img.pokemondb.net/sprites/sword-shield/icon/gabite.png,0444,Gabite,Dragon,Ground,410,68,90,65,50,55,82
544,https://img.pokemondb.net/sprites/sword-shield/icon/garchomp.png,0445,Garchomp,Dragon,Ground,600,108,130,95,80,85,102
545,https://img.pokemondb.net/sprites/sword-shield/icon/garchomp-mega.png,0445,Garchomp Mega Garchomp,Dragon,Ground,700,108,170,115,120,95,92
546,https://img.pokemondb.net/sprites/sword-shield/icon/munchlax.png,0446,Munchlax,Normal,,390,135,85,40,40,85,5
547,https://img.pokemondb.net/sprites/sword-shield/icon/riolu.png,0447,Riolu,Fighting,,285,40,70,40,35,40,60
548,https://img.pokemondb.net/sprites/sword-shield/icon/lucario.png,0448,Lucario,Fighting,Steel,525,70,110,70,115,70,90
549,https://img.pokemondb.net/sprites/sword-shield/icon/lucario-mega.png,0448,Lucario Mega Lucario,Fighting,Steel,625,70,145,88,140,70,112
550,https://img.pokemondb.net/sprites/sword-shield/icon/hippopotas.png,0449,Hippopotas,Ground,,330,68,72,78,38,42,32
551,https://img.pokemondb.net/sprites/sword-shield/icon/hippowdon.png,0450,Hippowdon,Ground,,525,108,112,118,68,72,47
552,https://img.pokemondb.net/sprites/sword-shield/icon/skorupi.png,0451,Skorupi,Poison,Bug,330,40,50,90,30,55,65
553,https://img.pokemondb.net/sprites/sword-shield/icon/drapion.png,0452,Drapion,Poison,Dark,500,70,90,110,60,75,95
554,https://img.pokemondb.net/sprites/sword-shield/icon/croagunk.png,0453,Croagunk,Poison,Fighting,300,48,61,40,61,40,50
555,https://img.pokemondb.net/sprites/sword-shield/icon/toxicroak.png,0454,Toxicroak,Poison,Fighting,490,83,106,65,86,65,85
556,https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png,0455,Carnivine,Grass,,454,74,100,72,90,72,46
557,https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png,0456,Finneon,Water,,330,49,49,56,49,61,66
558,https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png,0457,Lumineon,Water,,460,69,69,76,69,86,91
559,https://img.pokemondb.net/sprites/sword-shield/icon/mantyke.png,0458,Mantyke,Water,Flying,345,45,20,50,60,120,50
560,https://img.pokemondb.net/sprites/sword-shield/icon/snover.png,0459,Snover,Grass,Ice,334,60,62,50,62,60,40
561,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow.png,0460,Abomasnow,Grass,Ice,494,90,92,75,92,85,60
562,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow-mega.png,0460,Abomasnow Mega Abomasnow,Grass,Ice,594,90,132,105,132,105,30
563,https://img.pokemondb.net/sprites/sword-shield/icon/weavile.png,0461,Weavile,Dark,Ice,510,70,120,65,45,85,125
564,https://img.pokemondb.net/sprites/sword-shield/icon/magnezone.png,0462,Magnezone,Electric,Steel,535,70,70,115,130,90,60
565,https://img.pokemondb.net/sprites/sword-shield/icon/lickilicky.png,0463,Lickilicky,Normal,,515,110,85,95,80,95,50
566,https://img.pokemondb.net/sprites/sword-shield/icon/rhyperior.png,0464,Rhyperior,Ground,Rock,535,115,140,130,55,55,40
567,https://img.pokemondb.net/sprites/sword-shield/icon/tangrowth.png,0465,Tangrowth,Grass,,535,100,100,125,110,50,50
568,https://img.pokemondb.net/sprites/sword-shield/icon/electivire.png,0466,Electivire,Electric,,540,75,123,67,95,85,95
569,https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png,0467,Magmortar,Fire,,540,75,95,67,125,95,83
570,https://img.pokemondb.net/sprites/sword-shield/icon/togekiss.png,0468,Togekiss,Fairy,Flying,545,85,50,95,120,115,80
571,https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png,0469,Yanmega,Bug,Flying,515,86,76,86,116,56,95
572,https://img.pokemondb.net/sprites/sword-shield/icon/leafeon.png,0470,Leafeon,Grass,,525,65,110,130,60,65,95
573,https://img.pokemondb.net/sprites/sword-shield/icon/glaceon.png,0471,Glaceon,Ice,,525,65,60,110,130,95,65
574,https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png,0472,Gliscor,Ground,Flying,510,75,95,125,45,75,95
575,https://img.pokemondb.net/sprites/sword-shield/icon/mamoswine.png,0473,Mamoswine,Ice,Ground,530,110,130,80,70,60,80
576,https://img.pokemondb.net/sprites/sword-shield/icon/porygon-z.png,0474,Porygon-Z,Normal,,535,85,80,70,135,75,90
577,https://img.pokemondb.net/sprites/sword-shield/icon/gallade.png,0475,Gallade,Psychic,Fighting,518,68,125,65,65,115,80
578,https://img.pokemondb.net/sprites/sword-shield/icon/gallade-mega.png,0475,Gallade Mega Gallade,Psychic,Fighting,618,68,165,95,65,115,110
579,https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png,0476,Probopass,Rock,Steel,525,60,55,145,75,150,40
580,https://img.pokemondb.net/sprites/sword-shield/icon/dusknoir.png,0477,Dusknoir,Ghost,,525,45,100,135,65,135,45
581,https://img.pokemondb.net/sprites/sword-shield/icon/froslass.png,0478,Froslass,Ice,Ghost,480,70,80,70,80,70,110
582,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,0479,Rotom,Electric,Ghost,440,50,50,77,95,77,91
583,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-heat.png,0479,Rotom Heat Rotom,Electric,Fire,520,50,65,107,105,107,86
584,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-wash.png,0479,Rotom Wash Rotom,Electric,Water,520,50,65,107,105,107,86
585,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-frost.png,0479,Rotom Frost Rotom,Electric,Ice,520,50,65,107,105,107,86
586,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-fan.png,0479,Rotom Fan Rotom,Electric,Flying,520,50,65,107,105,107,86
587,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-mow.png,0479,Rotom Mow Rotom,Electric,Grass,520,50,65,107,105,107,86
588,https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png,0480,Uxie,Psychic,,580,75,75,130,75,130,95
589,https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png,0481,Mesprit,Psychic,,580,80,105,105,105,105,80
590,https://img.pokemondb.net/sprites/sword-shield/icon/azelf.png,0482,Azelf,Psychic,,580,75,125,70,125,70,115
591,https://img.pokemondb.net/sprites/sword-shield/icon/dialga.png,0483,Dialga,Steel,Dragon,680,100,120,120,150,100,90
592,https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga-origin.png,0483,Dialga Origin Forme,Steel,Dragon,680,100,100,120,150,120,90
593,https://img.pokemondb.net/sprites/sword-shield/icon/palkia.png,0484,Palkia,Water,Dragon,680,90,120,100,150,120,100
594,https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia-origin.png,0484,Palkia Origin Forme,Water,Dragon,680,90,100,100,150,120,120
595,https://img.pokemondb.net/sprites/sword-shield/icon/heatran.png,0485,Heatran,Fire,Steel,600,91,90,106,130,106,77
596,https://img.pokemondb.net/sprites/sword-shield/icon/regigigas.png,0486,Regigigas,Normal,,670,110,160,110,80,110,100
597,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-altered.png,0487,Giratina Altered Forme,Ghost,Dragon,680,150,100,120,100,120,90
598,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-origin.png,0487,Giratina Origin Forme,Ghost,Dragon,680,150,120,100,120,100,90
599,https://img.pokemondb.net/sprites/sword-shield/icon/cresselia.png,0488,Cresselia,Psychic,,580,120,70,110,75,120,85
600,https://img.pokemondb.net/sprites/sword-shield/icon/phione.png,0489,Phione,Water,,480,80,80,80,80,80,80
601,https://img.pokemondb.net/sprites/sword-shield/icon/manaphy.png,0490,Manaphy,Water,,600,100,100,100,100,100,100
602,https://img.pokemondb.net/sprites/sword-shield/icon/darkrai.png,0491,Darkrai,Dark,,600,70,90,90,135,90,125
603,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-land.png,0492,Shaymin Land Forme,Grass,,600,100,100,100,100,100,100
604,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-sky.png,0492,Shaymin Sky Forme,Grass,Flying,600,100,103,75,120,75,127
605,https://img.pokemondb.net/sprites/sword-shield/icon/arceus.png,0493,Arceus,Normal,,720,120,120,120,120,120,120
606,https://img.pokemondb.net/sprites/sword-shield/icon/victini.png,0494,Victini,Psychic,Fire,600,100,100,100,100,100,100
607,https://img.pokemondb.net/sprites/sword-shield/icon/snivy.png,0495,Snivy,Grass,,308,45,45,55,45,55,63
608,https://img.pokemondb.net/sprites/sword-shield/icon/servine.png,0496,Servine,Grass,,413,60,60,75,60,75,83
609,https://img.pokemondb.net/sprites/sword-shield/icon/serperior.png,0497,Serperior,Grass,,528,75,75,95,75,95,113
610,https://img.pokemondb.net/sprites/sword-shield/icon/tepig.png,0498,Tepig,Fire,,308,65,63,45,45,45,45
611,https://img.pokemondb.net/sprites/sword-shield/icon/pignite.png,0499,Pignite,Fire,Fighting,418,90,93,55,70,55,55
612,https://img.pokemondb.net/sprites/sword-shield/icon/emboar.png,0500,Emboar,Fire,Fighting,528,110,123,65,100,65,65
613,https://img.pokemondb.net/sprites/sword-shield/icon/oshawott.png,0501,Oshawott,Water,,308,55,55,45,63,45,45
614,https://img.pokemondb.net/sprites/sword-shield/icon/dewott.png,0502,Dewott,Water,,413,75,75,60,83,60,60
615,https://img.pokemondb.net/sprites/sword-shield/icon/samurott.png,0503,Samurott,Water,,528,95,100,85,108,70,70
616,https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott-hisuian.png,0503,Samurott Hisuian Samurott,Water,Dark,528,90,108,80,100,65,85
617,https://img.pokemondb.net/sprites/sword-shield/icon/patrat.png,0504,Patrat,Normal,,255,45,55,39,35,39,42
618,https://img.pokemondb.net/sprites/sword-shield/icon/watchog.png,0505,Watchog,Normal,,420,60,85,69,60,69,77
619,https://img.pokemondb.net/sprites/sword-shield/icon/lillipup.png,0506,Lillipup,Normal,,275,45,60,45,25,45,55
620,https://img.pokemondb.net/sprites/sword-shield/icon/herdier.png,0507,Herdier,Normal,,370,65,80,65,35,65,60
621,https://img.pokemondb.net/sprites/sword-shield/icon/stoutland.png,0508,Stoutland,Normal,,500,85,110,90,45,90,80
622,https://img.pokemondb.net/sprites/sword-shield/icon/purrloin.png,0509,Purrloin,Dark,,281,41,50,37,50,37,66
623,https://img.pokemondb.net/sprites/sword-shield/icon/liepard.png,0510,Liepard,Dark,,446,64,88,50,88,50,106
624,https://img.pokemondb.net/sprites/sword-shield/icon/pansage.png,0511,Pansage,Grass,,316,50,53,48,53,48,64
625,https://img.pokemondb.net/sprites/sword-shield/icon/simisage.png,0512,Simisage,Grass,,498,75,98,63,98,63,101
626,https://img.pokemondb.net/sprites/sword-shield/icon/pansear.png,0513,Pansear,Fire,,316,50,53,48,53,48,64
627,https://img.pokemondb.net/sprites/sword-shield/icon/simisear.png,0514,Simisear,Fire,,498,75,98,63,98,63,101
628,https://img.pokemondb.net/sprites/sword-shield/icon/panpour.png,0515,Panpour,Water,,316,50,53,48,53,48,64
629,https://img.pokemondb.net/sprites/sword-shield/icon/simipour.png,0516,Simipour,Water,,498,75,98,63,98,63,101
630,https://img.pokemondb.net/sprites/sword-shield/icon/munna.png,0517,Munna,Psychic,,292,76,25,45,67,55,24
631,https://img.pokemondb.net/sprites/sword-shield/icon/musharna.png,0518,Musharna,Psychic,,487,116,55,85,107,95,29
632,https://img.pokemondb.net/sprites/sword-shield/icon/pidove.png,0519,Pidove,Normal,Flying,264,50,55,50,36,30,43
633,https://img.pokemondb.net/sprites/sword-shield/icon/tranquill.png,0520,Tranquill,Normal,Flying,358,62,77,62,50,42,65
634,https://img.pokemondb.net/sprites/sword-shield/icon/unfezant.png,0521,Unfezant,Normal,Flying,488,80,115,80,65,55,93
635,https://img.pokemondb.net/sprites/sword-shield/icon/blitzle.png,0522,Blitzle,Electric,,295,45,60,32,50,32,76
636,https://img.pokemondb.net/sprites/sword-shield/icon/zebstrika.png,0523,Zebstrika,Electric,,497,75,100,63,80,63,116
637,https://img.pokemondb.net/sprites/sword-shield/icon/roggenrola.png,0524,Roggenrola,Rock,,280,55,75,85,25,25,15
638,https://img.pokemondb.net/sprites/sword-shield/icon/boldore.png,0525,Boldore,Rock,,390,70,105,105,50,40,20
639,https://img.pokemondb.net/sprites/sword-shield/icon/gigalith.png,0526,Gigalith,Rock,,515,85,135,130,60,80,25
640,https://img.pokemondb.net/sprites/sword-shield/icon/woobat.png,0527,Woobat,Psychic,Flying,323,65,45,43,55,43,72
